i,side,s,qty,price,fee,reason,terminal
366,buy,KARURVYSYA.NS,16,82.00820408952016,7.456484222468723,,
366,buy,GRSE.NS,3,430.4133637504357,7.431702568484672,,
366,buy,NCC.NS,35,86.78338999969027,9.50306497550204,,
366,buy,LTFOODS.NS,10,101.34117203904741,7.10213533143191,,
370,sell,AEGISLOG.NS,11,366.210397485388,28.57424408879163,scheduled,False
370,sell,AIAENG.NS,2,2750.7409284173896,30.692527129645516,scheduled,False
370,sell,APOLLOTYRE.NS,15,299.18949426643184,29.050418993285916,scheduled,False
370,sell,BLS.NS,17,161.64369153305822,27.24748973034309,scheduled,False
370,sell,FACT.NS,8,228.91864455191342,26.297691610955606,scheduled,False
370,sell,GRSE.NS,5,406.57227094317255,26.5065037901518,scheduled,False
370,sell,IIFL.NS,9,423.6745126493576,28.35120290990134,scheduled,False
370,sell,ITC.NS,15,326.34034188734023,29.472435206688267,scheduled,False
370,sell,KARURVYSYA.NS,30,80.4182309014033,26.899943852021124,scheduled,False
370,sell,LTFOODS.NS,7,98.70395132102502,25.115957204631062,scheduled,False
370,sell,M&M.NS,4,1177.851137193616,29.282079889958368,scheduled,False
370,sell,MAZDOCK.NS,9,349.90035394138994,27.663182597469437,scheduled,False
370,sell,NCC.NS,65,95.34730192996292,32.235226021857216,scheduled,False
370,sell,TITAGARH.NS,12,252.99441535392825,27.545912692534475,scheduled,False
370,sell,UCOBANK.NS,77,25.270642505374568,26.416329453659618,scheduled,False
370,buy,GOLDBEES.NS,42,48.90861847229004,8.336700343948252,,
370,buy,SILVERBEES.NS,20,62.054375541687016,7.372210273626264,,
370,sell,AEGISLOG.NS,6,366.210397485388,26.676860412068162,scheduled,False
370,sell,AIAENG.NS,1,2750.7409284173896,27.25038926929024,scheduled,False
370,sell,APOLLOTYRE.NS,8,299.18949426643184,26.88022346308582,scheduled,False
370,sell,BLS.NS,9,161.64369153305822,25.907494563122814,scheduled,False
370,sell,FACT.NS,4,228.91864455191342,25.348845805477804,scheduled,False
370,sell,GRSE.NS,3,406.57227094317255,25.66390227409108,scheduled,False
370,sell,IIFL.NS,5,423.6745126493576,26.59511272772297,scheduled,False
370,sell,ITC.NS,8,326.34034188734023,27.10529877690041,scheduled,False
370,sell,KARURVYSYA.NS,16,80.4182309014033,25.7333033877446,scheduled,False
370,sell,LTFOODS.NS,10,98.70395132102502,25.422796006615805,scheduled,False
370,sell,M&M.NS,2,1177.851137193616,26.841039944979187,scheduled,False
370,sell,MAZDOCK.NS,5,349.90035394138994,26.212879220816355,scheduled,False
370,sell,NCC.NS,35,95.34730192996292,27.85804736513872,scheduled,False
370,sell,TITAGARH.NS,6,252.99441535392825,25.97295634626724,scheduled,False
370,sell,UCOBANK.NS,41,25.270642505374568,25.473629968831744,scheduled,False
386,buy,MAZDOCK.NS,9,334.6414011757648,9.472642976760104,,
386,buy,ELECON.NS,20,197.03756052004655,10.574621545309054,,
386,buy,VBL.NS,16,288.2373674283264,11.370634550640544,,
386,buy,BLS.NS,17,164.50209755859376,9.217323308035189,,
386,buy,ITC.NS,21,324.9812126846708,16.148558894285955,,
386,buy,KARURVYSYA.NS,45,77.73818591613771,10.049677579695038,,
386,buy,PGEL.NS,31,136.2689417493979,10.91101861256426,,
386,buy,CIEINDIA.NS,7,352.2282167026695,8.824755880104385,,
386,buy,APOLLOTYRE.NS,18,306.27107939496716,13.04471864002384,,
386,buy,AIAENG.NS,1,2906.967624494255,9.348320577333322,,
386,buy,UCOBANK.NS,90,24.557887039058603,8.521808369971488,,
386,buy,ZYDUSLIFE.NS,14,480.8799484659969,15.930188917144628,,
386,buy,RVNL.NS,30,73.0476967437972,8.499532313528228,,
386,sell,GOLDBEES.NS,89,51.57803139038086,29.15673824684206,scheduled,False
386,sell,SILVERBEES.NS,45,72.81252152404785,27.79526025679501,scheduled,False
386,sell,LIQUIDBEES.NS,1,888.3185402587891,25.320498767698204,scheduled,False
386,buy,MAZDOCK.NS,4,334.6414011757648,7.487841323004491,,
386,buy,ELECON.NS,9,197.03756052004655,8.003579695389075,,
386,buy,VBL.NS,7,288.2373674283264,8.293402615905238,,
386,buy,BLS.NS,8,164.50209755859376,7.461093321428324,,
386,buy,ITC.NS,10,324.9812126846708,9.755011639980863,,
386,buy,KARURVYSYA.NS,21,77.73818591613771,7.836516203857683,,
386,buy,PGEL.NS,15,136.2689417493979,8.324686425434319,,
386,buy,CIEINDIA.NS,3,352.2282167026695,7.153466805759024,,
386,buy,APOLLOTYRE.NS,9,306.27107939496716,9.169760456837368,,
386,buy,UCOBANK.NS,43,24.557887039058603,7.152641776764156,,
386,buy,ZYDUSLIFE.NS,6,480.8799484659969,9.322593786494155,,
386,buy,RVNL.NS,16,73.0476967437972,7.286417233881722,,
387,sell,AIAENG.NS,1,2887.671191461456,27.39227996804334,scheduled,False
387,sell,PGEL.NS,31,141.72089829391226,28.952501266220732,scheduled,False
387,sell,RVNL.NS,30,72.72537191144839,26.660797637029376,scheduled,False
387,buy,GODFRYPHLP.NS,6,554.855563550408,9.849104574368878,,
387,buy,FINCABLES.NS,3,854.1768056042633,8.939740206214168,,
387,buy,TVSMOTOR.NS,2,1088.3506453208586,8.482059665192763,,
387,sell,PGEL.NS,15,141.72089829391226,26.602823193332615,scheduled,False
387,sell,RVNL.NS,16,72.72537191144839,25.605758739749,scheduled,False
387,buy,GODFRYPHLP.NS,3,554.855563550408,7.874552287184439,,
387,buy,FINCABLES.NS,1,854.1768056042633,6.913246735404723,,
387,buy,TVSMOTOR.NS,2,1088.3506453208586,8.482059665192763,,
450,sell,APOLLOTYRE.NS,18,412.2982419323896,34.94742950344734,scheduled,False
450,sell,BLS.NS,17,210.92530855478768,28.11562690930239,scheduled,False
450,sell,ELECON.NS,20,314.0592586611856,32.4205258917129,scheduled,False
450,sell,FINCABLES.NS,3,789.5711332482475,26.854522411363895,scheduled,False
450,sell,GODFRYPHLP.NS,6,524.1125666750287,27.658594411092388,scheduled,False
450,sell,ITC.NS,21,399.51295391622654,37.093630911924805,scheduled,False
450,sell,KARURVYSYA.NS,45,100.16449564963212,29.070687460106605,scheduled,False
450,sell,MAZDOCK.NS,9,722.9948078397691,32.9208790189955,scheduled,False
450,sell,TVSMOTOR.NS,2,1299.395055849467,27.092933882285337,scheduled,False
450,sell,VBL.NS,16,322.58790692170277,29.93884330568732,scheduled,False
450,sell,ZYDUSLIFE.NS,14,567.0921626944889,36.095261535036585,scheduled,False
450,buy,RVNL.NS,65,121.00831143697675,18.61164582798766,,
450,buy,IRFC.NS,5,31.255416253381654,6.0853799370029185,,
450,sell,APOLLOTYRE.NS,9,412.2982419323896,28.24510742240169,scheduled,False
450,sell,BLS.NS,8,210.92530855478768,26.14853031025995,scheduled,False
450,sell,ELECON.NS,9,314.0592586611856,27.328927324289012,scheduled,False
450,sell,FINCABLES.NS,1,789.5711332482475,25.2181741371213,scheduled,False
450,sell,GODFRYPHLP.NS,3,524.1125666750287,26.029297205546193,scheduled,False
450,sell,ITC.NS,10,399.51295391622654,28.539857101847957,scheduled,False
450,sell,KARURVYSYA.NS,21,100.16449564963212,26.579654148049748,scheduled,False
450,sell,MAZDOCK.NS,4,722.9948078397691,27.39674407099429,scheduled,False
450,sell,TVSMOTOR.NS,2,1299.395055849467,27.092933882285337,scheduled,False
450,sell,VBL.NS,7,322.58790692170277,26.73991783506494,scheduled,False
450,sell,ZYDUSLIFE.NS,6,567.0921626944889,27.925813860281558,scheduled,False
450,buy,RVNL.NS,20,121.00831143697675,8.770864104852786,,
450,buy,IRFC.NS,2,31.255416253381654,5.974151974801169,,
513,sell,CIEINDIA.NS,7,446.23063458357547,27.636770498864003,scheduled,False
513,sell,RVNL.NS,65,163.66945632276844,42.07735279304495,scheduled,False
513,sell,UCOBANK.NS,90,40.799552079872775,28.204980098816645,scheduled,False
513,buy,TITAGARH.NS,4,747.7002885099068,9.447766089751811,,
513,buy,JBMA.NS,8,620.9697289581784,11.792883501625152,,
513,buy,JWL.NS,7,298.94446194231654,8.382309853183905,,
513,buy,ZENTEC.NS,3,761.486213965171,8.609884236941149,,
513,buy,FACT.NS,4,535.248352737703,8.43970204989854,,
513,buy,MAZDOCK.NS,2,1062.8841090845847,8.42164153036594,,
513,buy,JSL.NS,6,463.7673471433826,9.200797310795036,,
513,buy,NEULANDLAB.NS,1,3916.4317145188256,10.545773126986807,,
513,buy,J&KBANK.NS,24,109.7206181908015,9.023682800816042,,
513,buy,CHOICEIN.NS,37,211.62865000000002,18.5281649170713,,
513,buy,RAINBOW.NS,7,1052.9168113522423,17.4400739440114,,
513,buy,CYIENT.NS,2,1625.1780711096994,9.755656965160348,,
513,buy,RKFORGE.NS,3,643.3116487184416,8.189339011438047,,
513,sell,GOLDBEES.NS,74,49.120984304809575,28.16663264008543,scheduled,False
513,sell,SILVERBEES.NS,36,70.01587847595215,27.01188185282639,scheduled,False
513,buy,INDIGRID.NS,30,99.78935051028908,9.451181662952544,,
513,sell,CIEINDIA.NS,3,446.23063458357547,25.787187356656,scheduled,False
513,sell,RVNL.NS,20,163.66945632276844,27.79197092095034,scheduled,False
513,sell,UCOBANK.NS,43,40.799552079872775,26.217934936101283,scheduled,False
513,buy,TITAGARH.NS,2,747.7002885099068,7.673883044875906,,
513,buy,JBMA.NS,4,620.9697289581784,8.846441750812575,,
513,buy,JWL.NS,3,298.94446194231654,6.96384707993596,,
513,buy,ZENTEC.NS,1,761.486213965171,6.803294745647047,,
513,buy,FACT.NS,2,535.248352737703,7.169851024949269,,
513,buy,MAZDOCK.NS,1,1062.8841090845847,7.1608207651829705,,
513,buy,JSL.NS,3,463.7673471433826,7.550398655397518,,
513,buy,J&KBANK.NS,11,109.7206181908015,7.33168795037402,,
513,buy,CHOICEIN.NS,18,211.62865000000002,10.418709325548202,,
513,buy,RAINBOW.NS,3,1052.9168113522423,9.646991892389375,,
513,buy,CYIENT.NS,1,1625.1780711096994,7.827828482580174,,
513,buy,RKFORGE.NS,1,643.3116487184416,6.663113003812682,,
523,sell,MAZDOCK.NS,2,866.9557260101056,26.196724128281097,stop,False
523,sell,CHOICEIN.NS,37,195.5046276957197,34.53145024372424,stop,False
523,sell,MAZDOCK.NS,1,866.9557260101056,25.298362064140548,stop,False
523,sell,CHOICEIN.NS,18,195.5046276957197,28.046565610095247,stop,False
576,sell,CYIENT.NS,2,2089.963327809032,28.731348678644487,scheduled,False
576,sell,FACT.NS,4,814.5876086999208,27.77638743765074,scheduled,False
576,sell,IRFC.NS,5,105.17058589012798,24.94490247767292,scheduled,False
576,sell,J&KBANK.NS,24,123.57186381233872,27.47316107561931,scheduled,False
576,sell,JBMA.NS,8,959.4046731037851,35.51006064843287,scheduled,False
