date,current_200_63,faster_100_63,faster_50_63,monthly_200_21,crossing_200_63,no_market_gate_63,core_plus_dip,core_plus_index,index_hold,index_dip
2024-10-07,173766.72459627804,176133.3345163186,132894.39158977964,141630.63311041624,152092.01521317993,160204.63980496614,154947.47375969886,169264.5847777858,147990.55271245568,100000.0
2024-10-08,176720.18551088986,180154.66706636743,134900.49214519956,144978.44459123886,155833.47698991332,163711.9789925882,157094.72031121253,171631.44882197527,148725.8543176803,100000.0
2024-10-09,178017.6998388928,181899.18016603784,136661.94204296567,146435.17754335678,157290.24889390502,165138.80520261018,157991.23439507483,172420.52406306413,148366.138192192,100000.0
2024-10-10,179182.11380984006,182495.5554941018,138386.40816082456,147171.35991258896,157789.41308610473,166008.58980191438,158683.94740777015,173204.87495417742,148672.95108892053,100000.0
2024-10-11,180134.96327807126,183788.99881151514,139211.48067821958,147664.37863512314,158927.40078370605,167022.34110272615,159453.45852761267,173882.74819560198,148366.138192192,100000.0
2024-10-14,180159.19763399777,183748.28620699243,139501.37803234556,148436.0516888646,158796.10359208618,166986.6419411966,159484.78742699622,174236.39844508318,149445.30271245568,100000.0
2024-10-15,181505.25016619381,184968.91588762598,140621.33033337095,149422.12647981918,159695.82220857177,168244.09249890535,160363.6868830204,174968.35423655657,148953.32044316857,100000.0
2024-10-16,181392.9714644116,184240.90825823144,140086.41291393735,148940.2757336644,158732.57448213134,167698.08010876863,160249.34072213172,174643.87019724993,148249.75754644006,100000.0
2024-10-17,179589.2911970776,182491.22618273096,138287.54349102476,147842.1875493077,157144.23892610107,165976.68370068757,158980.9787378788,173089.52859873918,147292.26883794396,100000.0
2024-10-18,179891.41413749018,182755.42581283508,138218.91832799884,147505.68960924423,157469.14928847054,166141.72200885715,159329.85588014915,173571.12516239626,147736.6269006881,100000.0
2024-10-21,179243.03607810297,181562.42923080383,137737.42443914386,145813.68025942123,156455.25222426155,165086.51300922336,158967.76714266135,173041.55681065065,147175.888192192,100000.0
2024-10-22,174328.54438815368,176797.97464534466,135977.35938953352,141905.77259931265,152239.05566890896,160466.0354446197,155476.8616908786,169090.87078025463,145636.49625493615,100000.0
2024-10-23,175823.1042102362,178139.3568246049,136106.04661487532,142880.43676862417,153336.97032650173,161610.1583389068,156564.06500661347,170103.8139031184,145387.8656091842,100000.0
2024-10-24,173977.9163243103,176326.65443733623,135945.48924945784,141537.06862418388,152016.7740882691,159953.05483350955,155220.75240441627,168607.2411080501,144874.73496343225,100000.0
2024-10-25,171520.55116622924,173967.7046959727,135828.3277656932,139592.9698387835,149965.2463058289,157645.67730436526,153347.8161289341,166475.18733989215,144007.18335820764,100000.0
2024-10-28,173058.86188095092,175197.47833565166,135978.88721393538,140613.77469413017,151121.2554115113,158910.84726057254,154439.47805138893,167802.26771937823,144795.388192192,100000.0
2024-10-29,173548.23771255492,175772.15204933574,136143.57755969954,140914.44279257988,151574.64836347662,159365.7019663831,154886.87226983375,168505.62116633868,145652.3656091842,100000.0
2024-10-30,174255.81704299926,175831.67486504008,136294.27747272444,141213.94658438896,151655.32381284796,159868.13614378177,155391.1697818882,168783.97983561968,144895.89948369592,100000.0
2024-10-31,175530.85625808715,176771.20295647075,136267.86022113753,142217.7658821795,152366.01945341192,160978.8081179639,156194.4364978916,169347.08828746295,144091.8252954635,100000.0
2024-11-01,176422.89034622192,177589.65660026958,136267.86022113753,142908.07603232597,153101.8672622498,161845.3210879346,156861.20160409278,170013.85339366412,144091.8252954635,100000.0
2024-11-04,175408.44215744018,176561.33186272075,135947.03034137678,141982.6963783953,152193.27846372686,160840.3212481519,156016.56865426368,168826.35832225299,142943.888192192,100000.0
2024-11-05,175250.60064285278,176241.54812553813,136021.32944416,142020.21919028496,151967.72216642462,160633.89720640384,155880.9522754795,169057.30310069537,144171.17206670373,100000.0
2024-11-06,177110.54182022094,177686.60503700664,135876.9085152049,143053.61628501152,153276.72688520513,162478.785233595,157222.50676842994,170891.81682216143,145821.64948369592,100000.0
2024-11-07,175325.1123387146,175107.42633369853,135505.02423786116,141482.78561254428,150882.92888868414,160638.42720136844,155734.3154384739,168896.44684230303,144123.5640039596,100000.0
2024-11-08,172947.96240915742,172503.04149936108,135651.57659076643,140208.29047102452,148565.94818077615,158048.55114586523,154008.47565846113,167064.74494070825,143769.1269006881,100000.0
2024-11-11,173209.74664988008,173116.20264743236,135530.65733264876,139687.00052351475,149110.64057884744,158571.1722968357,154200.96361927656,167246.1717442971,143732.0930261764,100000.0
2024-11-12,172143.6597053,172397.20165942577,135155.33921359968,138310.27853483678,148454.62882195046,157929.53673775366,153331.51277928022,165937.48109717187,142261.47367192834,100000.0
2024-11-13,170198.5691536739,170648.22862404614,135250.34515308333,136911.9261771601,146964.7735037694,155847.6006695062,151986.82946588966,164033.481255461,140388.8252954635,100000.0
2024-11-14,169380.83242119098,170015.06133049756,134945.39035724592,136777.4819632929,146520.72904347276,155366.78853953184,151204.48891567127,163340.00713818194,140351.79142095178,99637.1167950354
2024-11-18,170113.7968548461,170149.1799236986,135169.84139179182,137008.0364220959,143603.35134549436,155794.8883114452,151721.23631862516,163719.25377819638,139769.888192192,99499.61603209595
2024-11-19,171054.09057127676,171157.05384413927,135423.57331012678,137792.06720670284,143992.10410733518,156682.12034040637,152506.5987034213,164579.61692593197,140087.29142095178,99574.6167950354
2024-11-21,170659.92179381094,170923.7039181444,135513.77955554915,137878.0403283459,144124.68521542844,156379.6452618236,152201.30025295133,164051.8186280499,139145.67206670373,99352.11694762329
2024-11-22,170839.9891003295,171455.98792235582,135618.74484180403,137642.31555990837,144286.3097118884,156713.39014249988,152617.2366848361,165164.00216076474,142092.18979741662,100048.36404845337
2024-11-25,172599.22644316396,173133.9879147264,135482.3789513011,137446.3844457116,143534.33881594357,158584.09844785876,153969.9582195651,167000.47689983944,144139.43335820764,100532.11725279907
2024-11-26,171833.16128050527,172269.20682875838,135286.99016498518,137173.26646475456,143215.45937563595,157770.3207798595,153354.45322612638,166361.22160122494,144038.92206670373,100508.36694762329
2024-11-27,172291.0692928954,172995.3541409227,135327.12032245588,137231.84795431755,143289.4501211804,158321.5547161693,153798.28464321012,166930.05301830868,144567.92206670373,100633.36694762329
2024-11-28,172386.71710478506,172919.15676848617,135211.351760139,137065.89886526726,143360.05297304806,158305.4502544994,153679.68232540006,166328.94871685604,142525.97367192834,100150.86496398071
2024-11-29,172753.72343718252,173272.625621483,135457.00417255354,137412.66744284294,144893.46357943234,158637.13752180286,154087.57242778654,167011.84034512143,143689.78012944787,100425.86648985962
2024-12-02,173332.75547301015,173924.8359867784,135289.8465759654,137178.59748510979,145700.56986452756,159220.94082075305,154491.69367412443,167603.46159145932,144483.28012944787,100613.36648985962
2024-12-03,174358.90967833242,174824.9132916185,135472.7944099803,137437.73965506218,145643.10323549923,160230.7892513866,155315.56971553678,168627.33839581112,145329.68335820764,100813.36725279907
2024-12-04,174607.3864010497,174958.24566619124,135452.24523853255,137409.07537893913,145432.0466406506,160495.42028623767,155508.8478527438,168876.8642441998,145567.72367192834,100869.61496398071
2024-12-05,174676.49710356435,175317.7787930223,135524.75636218977,137513.68496756218,145442.40634371457,160672.41157346911,155696.7737942111,169376.04277966122,146884.94464971154,101180.86755797485
2024-12-06,174377.02378355703,175028.2519871446,135519.26502536726,137505.7753491845,145204.5049231213,160442.71996504016,155493.2076816928,169167.47559902768,146863.78012944787,101175.86648985962
2024-12-09,173976.20786558828,174561.9312588426,135581.57113574934,137592.57279257438,145023.35073305783,159937.7939892406,155172.56903652067,168754.33817455868,146472.3252954635,101083.36771056274
2024-12-10,173936.13585958027,174375.0254911026,135692.31407093,137751.9186177697,144987.8209097546,159683.74792663177,155142.24792090946,168666.51431236544,146228.97367192834,101025.86496398071
2024-12-11,174347.31488332295,175198.5264752945,135709.48210834456,137775.5137715783,145566.68901278195,160146.61544219573,155489.14396277958,169049.6614223508,146382.388192192,101062.11603209595
2024-12-12,173783.6305190041,174572.43277107086,135894.6737205882,138035.9663167443,145702.959299342,159504.55336944183,155092.9748648792,168544.74293480197,145922.16077519982,100953.36664244751
2024-12-13,173510.98691091084,174421.88161598053,135524.86454700422,137507.66464285515,145871.0695212048,159464.94377318938,154860.37909308964,168559.64472160616,146969.57044316857,101200.86420104126
2024-12-16,174954.5910368874,175680.99737296905,135535.02412342024,137521.54171805046,146246.73082949338,160866.0688838156,155863.42438499027,169487.6930652646,146652.18335820764,101125.86725279907
2024-12-17,174353.3647719338,175148.1232732376,135420.74491809797,137360.00252585075,145294.77103930453,160356.8081568869,155266.89775077396,168483.66521034518,144927.638192192,100718.36603209595
2024-12-18,173790.17453298115,174949.39954887237,135463.0402214427,137420.04547171257,144605.4700139139,160134.3166407736,154916.65785972172,167943.42669258395,144123.5640039596,100528.36740538696
2024-12-19,174321.52441701436,175395.6875852188,135270.91516803694,137145.6274495568,143974.37785082796,160746.5267657431,155142.32806006962,167880.34719810763,142901.5752954635,100239.61771056274
2024-12-20,173770.29181526005,174527.16236566665,135097.28438495588,136898.3502736535,142573.21466570834,160152.5963894759,154491.91299965934,166699.9295437032,140658.6043176803,99709.6151165686
2024-12-23,173692.52279517948,174516.99274515273,135264.37471698713,136952.11107556894,142333.31814689838,160046.3138691817,154607.5029082592,167004.2706730062,141457.39948369592,99898.36633727173
2024-12-24,173941.67730567753,174915.85041879775,135232.54866718245,136923.56417005137,142302.21436424457,160301.03085679156,154774.7276397045,167150.2437259847,141367.46238042443,99877.11465880493
2024-12-26,173570.55421302616,174750.85575174453,135245.31987689924,136930.89424817637,142311.9812023183,159958.53048295123,154536.30237725333,166934.32136270346,141462.69464971154,99899.61755797485
2024-12-27,173464.86162422,174706.5702254689,135286.55676197005,136964.9668800123,142348.1020290395,159862.93712586505,154528.4283957775,167016.44753381552,141843.5752954635,99989.61771056274
2024-12-30,172995.75831458866,174063.9360206044,135181.8073723216,136882.69354169443,142263.00610466205,159373.13032883746,154044.6340575512,166280.15075418295,140774.98496343225,99737.1152691565
2024-12-31,173361.96956489384,174661.1738593495,135191.6620094676,136995.88293378428,142382.35196037494,159936.01088303668,154353.43822625236,166601.45568582357,140827.888192192,99749.61603209595
2025-01-01,173743.29781196415,174775.41334222915,135241.42440723372,137054.61661450937,142443.89571495258,160305.3885189925,154691.94343331413,167079.96028253378,141420.3656091842,99889.61542174438
2025-01-02,173958.23711250126,175448.5247199452,135332.35883258772,137099.4274131544,142491.22335167133,160712.73564499957,155090.72100976066,168016.24014779867,143695.0752954635,100427.11771056274
2025-01-03,174325.81994483768,175740.81690286758,135470.78021930647,137207.08440320566,140990.07994119602,160870.54473466022,155324.94693139152,168065.46469613852,142912.14948369592,100242.11633727173
2025-01-06,172488.2684311658,173650.19164346816,135436.9553902049,137154.61025159433,137148.95334665256,158748.85010880572,153764.70285943107,166013.9715397054,140833.18335820764,99750.86725279907
2025-01-07,172805.8532471448,173508.14215540054,135540.01499866438,137203.81319348887,137615.14261860694,158889.46959656817,154024.4399619396,166358.7077266866,141192.89948369592,99835.86633727173
2025-01-08,172422.0139222156,172864.25142361101,135544.20923541975,137199.42596356943,137622.40701527442,158265.84199991694,153693.9027076604,165998.17169311052,141065.94464971154,99805.86755797485
2025-01-09,172046.5866150867,172462.4128577846,135620.21032642317,137298.1538306959,137725.87505574073,157768.3226784753,153341.7260681035,165424.74261214738,140129.6043176803,99584.6151165686
2025-01-10,171167.19998788944,171803.99400783953,135747.5314171214,137451.2779762037,137900.47172016944,156785.6648911523,152665.60574873706,164632.37320830827,139637.638192192,99468.36603209595
2025-01-13,169516.65258627702,169707.09334637102,135705.3973762889,137414.114615608,137842.3971428379,154837.41115436424,151263.2416929193,162752.5082369632,137616.8543176803,98990.8651165686
2025-01-14,169998.2261336403,169876.9227645534,135632.05468677473,137395.861540962,137735.52962727394,155256.98071536887,151608.0274175592,163204.79594524566,138071.80271245568,99098.36710021118
2025-01-15,169878.87254172136,170301.17242123064,135739.7439110179,137458.74105756357,137888.93290181007,155336.7403207766,151620.022694964,163256.78832348052,138241.07044316857,99138.36420104126
2025-01-16,170722.32842093278,170595.31216503558,135882.8282921214,137523.34253614023,138094.57491535987,155858.6539445864,152231.48735179382,164010.75481136504,138844.138192192,99280.86603209595
2025-01-17,170986.40549307634,170784.00570751604,135802.2844917674,137518.15496747568,137976.42500538673,156143.41726550926,152381.03820170838,164041.5541354007,138341.58173467248,99162.11450621704
2025-01-20,170719.99097281267,170164.25933529314,135780.7204811473,137482.08257978037,137947.83090443458,155754.14127597678,152223.1266302057,164073.64500530425,139145.67206670373,99352.11694762329
2025-01-21,169520.37537222673,168347.72654415545,135856.2831261058,137579.49014966562,138050.93181843605,154229.93412265647,151186.3417409845,162614.3595057315,137357.64948369592,98929.61633727173
2025-01-22,167888.91877534095,166976.0058806622,136008.77530127685,137716.2394297738,138246.26435286738,152212.8356954772,150068.1354249085,161613.6534948313,137854.91077519982,99047.11664244751
2025-01-23,167656.85558869544,166751.92300254942,135823.96081000488,137529.2715037484,138057.52299697138,153297.3538534362,149851.8354828919,161479.85401057836,138204.05271245568,99129.61710021118
2025-01-24,167894.38379456702,166981.12192375303,136013.23961859863,137720.7767985482,138250.57478530146,151838.63723966666,150052.23641520392,161515.25402736303,137505.76883794396,98964.61618468384
2025-01-27,167785.4588983268,166876.56229240538,135926.05065375488,137632.85602218102,138162.08218581416,148386.94196083333,149857.10789805304,161007.62551021215,136183.26883794396,98652.11618468384
2025-01-28,167711.6240518302,166805.51072532774,135867.053537666,137573.25453597496,138102.09633071162,146720.43049082908,149835.09379130256,161190.60941981908,137050.82044316857,98857.11420104126
2025-01-29,167938.7190835685,167024.57838279844,136048.07609015625,137756.34621077965,138286.69713027216,149143.59888682517,150136.0776780213,161747.8455953562,138135.28012944787,99113.36648985962
2025-01-30,168164.18929078284,167241.6153929913,136228.14161139648,137938.22946578453,138469.93812758662,150267.73089060935,150396.11322337043,162112.88068294164,138579.638192192,99218.36603209595
2025-01-31,168685.77880646888,167741.3615172589,136639.8886740796,138354.87550765465,138889.50313765742,152441.0810035244,151022.57065897834,163086.83796596166,140050.25754644006,99565.86587950806
2025-02-01,168578.73950745765,167638.22447807432,136554.4916175,138268.55432540367,138802.51783950068,153014.71238169822,150883.72326975715,162839.24118709203,139590.03012944787,99457.11648985962
2025-02-03,168781.05901887122,167833.37245781065,136715.8009207837,138431.97414046715,138966.66816146113,152113.32410655174,151070.01368265998,162943.0311422312,139240.888192192,99374.61603209595
2025-02-04,168973.53559663,168019.06316215635,136869.2250083081,138587.2868540902,139122.9894963,153655.39731931456,151385.9670670594,163706.4828481638,141134.70108892053,99822.11435362915
2025-02-05,169643.46546723548,168665.40735466123,137403.1898367993,139127.81694442223,139667.1048527453,155155.76848172912,152080.9978669251,164426.51517390844,141240.50754644006,99847.11587950806
2025-02-06,169448.57781769935,168477.67798454405,137247.64737158935,138970.68172103356,139508.65686995722,155054.18518399962,151851.3645356263,164086.88123225805,140774.98496343225,99737.1152691565
2025-02-07,169589.46037842933,168613.35334617735,137360.11198645752,139084.28873092125,139623.18627364375,155206.36381864318,151975.96206217658,164133.9793691599,140447.00754644006,99659.61587950806
2025-02-10,169881.14716126624,168895.04260856748,137592.42190009277,139319.7844889779,139859.9078846667,153909.1379427887,152214.3903153504,164141.15685939428,139468.3543176803,99428.3651165686
2025-02-11,169561.4072854728,168586.985822984,137337.27656012695,139061.80141097496,139600.16705519892,151608.67882720332,151774.72478037726,163282.74056148168,137696.20108892053,99009.61435362915
2025-02-12,169424.739011547,168455.02296287657,137228.41102057617,138951.42073470543,139489.2912464831,151632.1048907409,151625.11626749884,163098.13220119115,137548.08173467248,98974.61450621704
2025-02-13,169665.36810853187,168686.63094169737,137420.59214240234,139145.6322672982,139684.73318679072,151872.28373137812,151869.8269913758,163330.34597682592,137495.19464971154,98962.11755797485
2025-02-14,169974.74415375892,168984.4801009381,137667.6355994336,139395.21135360192,139936.14790541865,150788.36615172724,152148.28425150763,163456.30308436987,136849.8140039596,98809.61740538696
2025-02-17,169563.2439096183,168587.74800712705,137339.45303565185,139063.33940535973,139601.72657210566,150453.87574187617,151730.41435557258,163058.4298315012,136934.43979741662,98829.61404845337
2025-02-18,169648.2349908561,168669.5456526959,137407.35121375244,139132.06872970055,139670.6270390246,149538.04049102167,151809.18809061896,163103.45493983862,136791.6156091842,98795.86542174438
2025-02-19,170106.52707459632,169111.90550834776,137772.47843390625,139493.38470678867,140043.07574660517,150598.63747588496,152281.40226298224,163581.92140102026,136818.0752954635,98802.11771056274
2025-02-20,170056.25011994544,169063.38455803038,137732.4219992749,139452.7363455826,140002.33524520136,151773.8588046203,152228.400943097,163523.91901301977,136796.91077519982,98797.11664244751
2025-02-21,169878.98872163,168892.3549407208,137591.12530738037,139309.702318483,139858.36409957148,151005.49946776728,152002.67486124884,163133.19201564428,136098.6269006881,98632.11572692016
2025-02-24,169814.98388459388,168830.64686424375,137540.12272101562,139258.49421911777,139805.93026931025,150182.99416533808,151849.31865244758,162647.33534907934,134691.48496343225,98299.6152691565
2025-02-25,169813.69864442054,168829.53745109678,137539.00969916504,139257.52258520664,139804.8000202868,150194.61319152216,151843.9063599671,162626.92366695043,134628.00754644006,98284.61587950806
2025-02-27,169485.6922662467,168513.17146904112,137277.47873908203,138992.7447531754,139538.49554640986,148755.50673858027,151500.36637431037,162259.6333761179,134527.49625493615,98260.86557433227
2025-02-28,169016.05866028968,168057.07794029356,136900.5085013501,138614.64489965976,139153.6948490832,147841.34736153926,150881.91228800666,161127.42921352026,132353.30593206018,97747.11549803833
2025-03-03,169187.93903901282,168222.62846977354,137037.72073584716,138753.3271964127,139293.34685713984,147518.38089272822,151045.71265726935,161241.2303457224,132141.70916081994,97697.11626097778
2025-03-04,169625.6092813224,168644.95180351377,137386.53154212158,139106.50697546543,139648.7756138537,148450.39712807979,151476.94091349494,161602.45890712377,131845.47045232388,97627.11656615356
2025-03-05,169746.26238038245,168761.34367210508,137482.68977576416,139203.57895117343,139747.0613346789,149609.1564588293,151699.4611771668,162198.72795009252,133427.17528630822,98000.86534545044
2025-03-06,169617.04350068275,168636.2220137799,137380.0082190625,139099.38487463535,139642.09507949091,150019.23114297236,151642.1877396668,162425.20504665014,134628.00754644006,98284.61587950806
2025-03-07,169833.4371240348,168845.17799980284,137552.34758979004,139273.82345800937,139817.99287612177,150519.84640023555,151867.2096665467,162661.47651576635,134675.61560918426,98295.86542174438
2025-03-10,169761.432660839,168775.42408592344,137495.17013007324,139215.88914709628,139759.38171584345,150376.35934731807,151757.70162516486,162415.7189321482,134099.00754644006,98159.61587950806
2025-03-11,169680.57307221595,168697.5307296002,137430.64960700195,139150.67332678378,139693.67024428584,151048.35254189814,151685.37116557013,162384.6387014353,134273.578515068,98200.86610838989
2025-03-12,169930.31396271888,168938.21719963194,137629.87353736084,139352.04194860996,139896.68390853144,150956.87983224238,151931.04190379035,162587.80989741918,134093.7204523239,98158.36656615356
2025-03-13,170157.7189233512,169157.98159629942,137810.86139136474,139535.41665869296,140081.44547469355,150696.77024361934,152141.7603104676,162713.52731227514,133733.99625493615,98073.36557433227
2025-03-17,170602.99590089027,169587.8374922955,138165.58865576904,139894.43106298984,140443.34667403437,151010.9509458288,152635.8410676087,163347.6074590647,134326.47367192834,98213.36496398071
2025-03-18,170602.99590089027,169587.8374922955,138165.58865576904,139894.43106298984,140443.34667403437,151641.53175637568,152635.8410676087,163347.6074590647,134326.47367192834,98213.36496398071
2025-03-19,170710.8556649894,169691.834310838,138251.61798316162,139981.80125647128,140530.59807784297,152874.53645608271,152896.10355692756,164172.8723897898,136717.5640039596,98778.36740538696
2025-03-20,170734.88352753822,169715.41379387022,138270.486589729,140001.19932776035,140550.04561812617,154390.49758431758,153006.75017100226,164611.01839351293,138103.54142095178,99105.8667950354
2025-03-21,170332.53440644447,169327.36309654356,137949.70698004882,139676.76024084628,140223.02705580927,155235.95300576533,152651.63173991095,164477.1485891306,139039.8656091842,99327.11542174438
2025-03-24,170115.9213693351,169118.2133467877,137777.14921027343,139223.40841416764,140047.39375502802,154245.50502297725,152554.8231003846,164856.58964442846,141055.3543176803,99803.3651165686
2025-03-25,170228.29517914954,169226.59301597715,137866.74543219726,139291.56664781022,140138.67273146845,153796.84824654902,152664.74023753058,164945.25891780492,140965.43335820764,99782.11725279907
2025-03-26,170391.15208222572,169383.4038985455,137996.77964240234,139392.3489048903,140271.14418227412,153134.49959084834,152772.0438035096,164823.81034755346,139997.3543176803,99553.3651165686
2025-03-27,170621.92562653724,169606.46093589903,138180.42318183105,139534.4808628981,140458.61871535517,153819.29458901729,153036.0089219178,165191.52760219213,140436.43335820764,99657.11725279907
2025-03-28,170857.12969758216,169829.37403709532,138365.3653662793,139674.56739549089,140646.08946425654,154246.11790749873,153261.06090861213,165351.57714748022,140161.3430261764,99592.11481139282
2025-04-01,171492.84438111488,170444.12982780577,138871.09519416015,140055.64639787126,141161.85173232295,153669.74513528193,153793.59851389777,165432.86658382055,138251.66077519982,99140.86664244751
2025-04-02,171466.58392884437,170418.964338609,138850.0178244702,140045.8705113356,141140.85105330683,154181.57642648066,153833.52503519904,165727.79417323705,139330.8252954635,99395.86771056274
2025-04-03,170885.5565240592,169859.25065452696,138386.3007834546,139688.18197373796,140668.4250279162,153655.28016183223,153196.5878708924,164943.3541097605,138706.5930261764,99248.36481139282
2025-04-04,170152.5050485343,169152.61716301084,137801.59919959228,139238.32832841325,140072.5914555285,151560.65926644648,152333.78480845343,163668.05257320043,136960.89948369592,98835.86633727173
2025-04-07,169395.9068353385,168422.66138298155,137198.57497626464,138773.22894792008,139457.71878249384,148340.35153481807,151290.49823313605,161617.26630305883,132697.16077519982,97828.36664244751
2025-04-08,169519.85485627357,168542.54575187803,137297.12866431396,138855.3168232863,139558.7349034045,149690.80166146602,151536.7385285462,162316.00598811742,134612.138192192,98280.86603209595
2025-04-09,169898.1977365226,168907.75285942198,137598.56195288818,139081.69409684587,139865.79220015742,148776.3413114294,151869.62533121955,162437.64248561498,133718.1269006881,98069.61572692016
2025-04-11,171126.20718171302,170093.30860740782,138576.8067725293,139828.23286179948,140863.11947829463,151875.22478768672,153293.56732493293,164479.08478450414,136331.388192192,98687.11603209595
2025-04-15,171340.62466981116,170299.70462638975,138748.02446967285,139963.73416642594,141037.69815261103,153877.61464211787,153676.02559214484,165474.0422887766,138923.48496343225,99299.6152691565
2025-04-16,172054.5649240226,170988.9498198712,139316.7576621167,140399.7887623732,141617.64805037715,155058.48063180293,154443.37283640754,166371.39060115453,139473.64948369592,99429.61633727173
2025-04-17,171962.82673432532,170901.2109587872,139243.0949729077,140343.08322648454,141542.90581710078,155308.82298562373,154500.9652512635,167007.73362636205,141922.92206670373,100008.36694762329
2025-04-21,172533.68268372718,171452.45445854307,139697.76124030273,140689.24220780778,142006.44705397822,156275.10843942012,155191.27628641974,168093.04511928197,143594.5640039596,100403.36740538696
2025-04-22,172936.5534723014,171841.9499648297,140018.32681494873,140927.74487046647,141329.88467173342,156896.58022591914,155616.00979166877,168561.5255727732,143779.70108892053,100447.11435362915
2025-04-23,172433.31193329993,171355.28065330625,139617.9978888623,140631.54996995378,141455.33164744143,156338.60589883174,155158.4205887879,168325.18881129858,144716.04142095178,100668.3667950354
2025-04-24,172720.1597573966,171632.20265037657,139846.46912604492,140812.78156785417,142281.87264017825,156705.82740304316,155424.0292847718,168482.04811763403,144255.8140039596,100559.61740538696
2025-04-25,172567.8637292594,171485.00279075743,139725.26753455322,140720.38342027116,140770.60069803958,154465.84126565303,155191.29556589972,167959.3134832346,143028.53012944787,100269.61648985962
2025-04-28,171881.1635835602,171719.8054857088,139738.7867185565,140372.71100433188,139749.27349241506,154171.17948778212,154631.02091451053,167807.7874585544,144758.3543176803,100678.3651165686
2025-04-29,172191.29929523013,171862.1135377718,139636.0969984027,140622.4816189559,138871.80544557402,153934.4602266127,154950.2769646204,168128.2947293674,144763.64948369592,100679.61633727173
2025-04-30,171764.58102588198,170844.14192674885,138844.52308482848,140279.12316711264,138388.89623536894,152771.87270219863,154516.92688985233,167704.94297613253,144805.96238042443,100689.61465880493
2025-05-02,171594.4154069855,170709.70777605305,138674.42311687194,140140.86315734702,138153.82956209013,152658.16860826552,154334.8651299036,167495.3810635959,144689.58173467248,100662.11450621704
2025-05-05,171796.71070270083,171577.62393663655,139262.14990825378,140304.36713226157,139026.59123506377,153318.99693162978,154629.13608785038,168117.1552258884,146075.5752954635,100989.61771056274
2025-05-06,172441.85581378482,171268.92193315754,139002.71396465026,140825.9224835189,138664.95729341338,152836.7184434706,155233.12842793827,168497.39649786105,145128.66077519982,100765.86664244751
2025-05-07,172280.79657916568,171845.60283373127,139722.60945720397,140696.17139251548,139281.26785554716,153600.74142320693,155073.8597054041,168361.87808050265,145229.17206670373,100789.61694762329
2025-05-08,172179.79673175357,170424.79762743245,138602.41948528014,140614.11322601157,137729.75335969756,152275.0518785292,154912.34945149784,167981.6178265964,144303.42206670373,100570.86694762329
2025-05-09,172271.88491992495,170721.27405260334,138721.75217265807,140690.08002288657,137813.4232052786,152279.94479234755,154922.78724904422,167673.30333532442,142954.46238042443,100252.11465880493
2025-05-12,171595.9915712311,172147.09838579426,139809.6571485492,140144.02356536704,137827.69345864723,153692.0041719252,154572.96800465946,168629.73561681857,148482.51883794396,101558.36618468384
2025-05-13,172052.52694873355,172455.43363664876,139869.68191356384,140512.56064422446,137351.5860550593,153785.56264360488,154933.8620705164,168579.37861456026,146742.1043176803,101147.1151165686
2025-05-14,171905.10923938296,172414.01024339924,139778.32797832214,140393.55657012778,137639.22108008372,153557.74627550185,154812.66655202274,168573.1847745334,147228.79142095178,101262.1167950354
2025-05-15,171427.5429094269,172185.19143388997,139379.7859022113,140007.71381194907,137217.40035559642,153217.99579485,154440.53049703006,168651.0494824802,149133.19464971154,101712.11755797485
2025-05-16,171745.20926837466,172366.02965257893,139350.8532850238,140266.70132263022,137158.18408514964,153280.02863176406,154768.1998009241,168983.7160397922,149154.3430261764,101717.11481139282
2025-05-19,171946.1366823151,172780.98453996907,139857.9256879779,140430.08020599204,137357.86766364085,153826.70828874648,154941.65468068485,169032.17091955294,148625.3430261764,101592.11481139282
2025-05-20,171912.56365375064,171792.46779344807,139155.0774518939,140403.4934826644,136689.76814581858,153094.87123735488,154830.51236195926,168631.03149999728,147398.0752954635,101302.11771056274
2025-05-21,172297.77221087954,172669.5112962557,139796.73780650817,140713.7210217269,136436.5104553889,153707.88742693007,155248.4054283655,169131.42120946993,147747.20108892053,101384.61435362915
2025-05-22,172387.04477099917,172140.1847491576,139335.3160869842,140786.15343292075,136297.44903113352,153242.2765438348,155286.01545949344,168964.03322424044,146879.64948369592,101179.61633727173
2025-05-23,172284.39093188784,172032.63559296864,139249.92747614437,140703.18591125327,135851.72317860747,153330.57502100765,155261.65281911258,169247.16951574435,148180.98496343225,101487.1152691565
2025-05-26,172407.77485065005,172555.50969270008,139680.5422298675,140803.286733702,136252.47611592436,153662.67350886166,155438.6469444788,169614.1660825168,148985.0752954635,101677.11771056274
2025-05-27,172341.69154529116,172415.30384400624,139458.32568476253,140750.52889068442,136126.73869679595,153482.5144130975,155316.50400014286,169287.02130712618,148117.50754644006,101472.11587950806
2025-05-28,172507.42260913394,173226.41880372303,140041.66159174495,140518.86985090398,136579.0321385684,154068.11771509945,155468.4559502161,169368.9735623752,147821.26883794396,101402.11618468384
2025-05-29,172331.63788013003,173438.7208895995,140223.95593378597,140862.485878736,137025.3919408145,154198.43904993832,155315.84283681278,169322.61121191134,148270.92206670373,101508.36694762329
2025-05-30,172393.23274402163,174346.7786441161,141036.10017511898,142013.34447553777,138011.81962941313,155683.49079249203,155363.31283803348,169298.8302976047,147969.388192192,101437.11603209595
